Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0050657~nucleic acid transport	4	0.16142050040355124	0.06355073338476933	EIF4A3, CKAP5, NXF2, THOC7	198	66	14219	4.352310988674626	1.0	0.8285738528342533	66.50127825600806
GOTERM_BP_ALL	GO:0051236~establishment of RNA localization	4	0.16142050040355124	0.06355073338476933	EIF4A3, CKAP5, NXF2, THOC7	198	66	14219	4.352310988674626	1.0	0.8285738528342533	66.50127825600806
GOTERM_BP_FAT	GO:0045893~positive regulation of transcription, DNA-dependent	11	0.44390637610976597	0.06374257981037935	CIITA, ABLIM1, NOTCH1, TNF, ZSCAN21, IGF1, NFYB, MECOM, STAT3, SHH, NFIB	189	416	13588	1.9010480260480258	1.0	0.8428887941349906	66.23366826429917
GOTERM_BP_5	GO:0045893~positive regulation of transcription, DNA-dependent	11	0.44390637610976597	0.06383000195361904	CIITA, ABLIM1, NOTCH1, TNF, ZSCAN21, IGF1, NFYB, MECOM, STAT3, SHH, NFIB	171	416	12272	1.8976608187134503	1.0	0.8107098970679691	64.0042222677574
GOTERM_BP_3	GO:0048523~negative regulation of cellular process	24	0.9685230024213075	0.06396953136560135	TXNIP, CIITA, TRAF2, TNF, ESR1, IGF1, SPEN, SHH, BTLA, NOTCH2, CBLB, NOTCH1, G2E3, PA2G4, EIF4EBP1, NUPR1, FCGR2B, HIPK1, BNIP3L, TPT1, SKIL, LCOR, MAP6D1, NFIB	187	1192	13451	1.448264723827298	0.9999999999997158	0.6999190067655838	60.69949026648693
GOTERM_BP_FAT	GO:0045892~negative regulation of transcription, DNA-dependent	9	0.36319612590799033	0.06454641545157505	CIITA, TXNIP, PA2G4, TNF, HIPK1, SPEN, SKIL, LCOR, SHH	189	308	13588	2.100803957946815	1.0	0.8408922926666434	66.7083803058668
GOTERM_BP_ALL	GO:0045893~positive regulation of transcription, DNA-dependent	11	0.44390637610976597	0.06455134363485796	CIITA, ABLIM1, NOTCH1, TNF, ZSCAN21, IGF1, NFYB, MECOM, STAT3, SHH, NFIB	198	416	14219	1.8989049145299144	1.0	0.8281985768623159	67.09251724059041
GOTERM_BP_ALL	GO:0045892~negative regulation of transcription, DNA-dependent	9	0.36319612590799033	0.06474835702045603	CIITA, TXNIP, PA2G4, TNF, HIPK1, SPEN, SKIL, LCOR, SHH	198	308	14219	2.0984356552538372	1.0	0.8239570296018696	67.20776636192318
GOTERM_BP_5	GO:0045892~negative regulation of transcription, DNA-dependent	9	0.36319612590799033	0.06477626224922003	CIITA, TXNIP, PA2G4, TNF, HIPK1, SPEN, SKIL, LCOR, SHH	171	308	12272	2.097060833902939	1.0	0.8063512114325861	64.56373940687368
GOTERM_MF_2	GO:0001882~nucleoside binding	30	1.2106537530266344	0.06526993773768786	UBE2Z, DUOX1, MAP4K2, ATP12A, FES, ACOX3, KIF2C, GM711, ACVR1B, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, MAST4, EIF4A3, EPHA7, HIPK1, SMARCAL1, PEBP1	210	1558	14988	1.3742893819915643	0.9486910343422968	0.4478734239671551	46.82009539676327
GOTERM_CC_FAT	GO:0009897~external side of plasma membrane	7	0.2824858757062147	0.065357144789909	BTLA, TNF, GPR125, FCGR2B, CD34, KLRA22, CHRNA7	173	206	12504	2.4560300802514172	0.9999995115462638	0.8745694438262164	57.56539420887536
GOTERM_BP_2	GO:0051236~establishment of RNA localization	4	0.16142050040355124	0.0654072549724814	EIF4A3, CKAP5, NXF2, THOC7	197	66	13976	4.29964620827565	0.9999117139787485	0.7364629340706339	54.89252327616265
GOTERM_BP_3	GO:0006403~RNA localization	4	0.16142050040355124	0.06555203380979402	EIF4A3, CKAP5, NXF2, THOC7	187	67	13451	4.294357091547609	0.9999999999998643	0.6942942887922283	61.62782775801563
GOTERM_BP_4	GO:0045940~positive regulation of steroid metabolic process	2	0.08071025020177562	0.06558080738901745	ABCG4, SEC14L2	178	5	13138	29.523595505617976	1.0	0.7485307965537419	64.40307395610843
GOTERM_BP_ALL	GO:0048523~negative regulation of cellular process	24	0.9685230024213075	0.06560048555647022	TXNIP, CIITA, TRAF2, TNF, ESR1, IGF1, SPEN, SHH, BTLA, NOTCH2, CBLB, NOTCH1, G2E3, PA2G4, EIF4EBP1, NUPR1, FCGR2B, HIPK1, BNIP3L, TPT1, SKIL, LCOR, MAP6D1, NFIB	198	1192	14219	1.4459019727476103	1.0	0.8229523033699944	67.70189022719238
GOTERM_BP_FAT	GO:0006403~RNA localization	4	0.16142050040355124	0.0656441978882098	EIF4A3, CKAP5, NXF2, THOC7	189	67	13588	4.29218984442865	1.0	0.8403147979680363	67.34656501835056
GOTERM_BP_ALL	GO:0006403~RNA localization	4	0.16142050040355124	0.06587827303245784	EIF4A3, CKAP5, NXF2, THOC7	198	67	14219	4.287351123172019	1.0	0.8192094586310641	67.8614523462309
GOTERM_BP_4	GO:0010628~positive regulation of gene expression	12	0.48426150121065376	0.06600375311803464	CIITA, ABLIM1, NOTCH1, TNF, ZSCAN21, ESR1, IGF1, NFYB, MECOM, STAT3, SHH, NFIB	178	488	13138	1.8149751335420887	1.0	0.7415566506158615	64.64764088892937
GOTERM_CC_3	GO:0009897~external side of plasma membrane	7	0.2824858757062147	0.0661379168730291	BTLA, TNF, GPR125, FCGR2B, CD34, KLRA22, CHRNA7	211	206	15223	2.4515943496065895	0.998390919434716	0.6010305112713645	52.79315299363001
GOTERM_BP_FAT	GO:0051254~positive regulation of RNA metabolic process	11	0.44390637610976597	0.06621027669637033	CIITA, ABLIM1, NOTCH1, TNF, ZSCAN21, IGF1, NFYB, MECOM, STAT3, SHH, NFIB	189	419	13588	1.8874367036658204	1.0	0.83732522399097	67.67114098781764
GOTERM_BP_5	GO:0051254~positive regulation of RNA metabolic process	11	0.44390637610976597	0.06630476070711275	CIITA, ABLIM1, NOTCH1, TNF, ZSCAN21, IGF1, NFYB, MECOM, STAT3, SHH, NFIB	171	419	12272	1.884073748412399	1.0	0.8050652453331069	65.45037589242334
GOTERM_MF_ALL	GO:0032559~adenyl ribonucleotide binding	28	1.1299435028248588	0.06640572794088336	UBE2Z, MAP4K2, ATP12A, FES, KIF2C, GM711, ACVR1B, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, EIF4A3, MAST4, EPHA7, HIPK1, SMARCAL1, PEBP1	212	1460	15404	1.3934866890669424	0.9999999999983689	0.8760439492691451	61.58272954939166
GOTERM_BP_4	GO:0008202~steroid metabolic process	6	0.24213075060532688	0.06654925554858203	CYP39A1, CYP27B1, SERPINA6, ESR1, LIPE, SHH	178	161	13138	2.750645544001675	1.0	0.7354339718469223	64.9607578754739
GOTERM_BP_2	GO:0009605~response to external stimulus	15	0.6053268765133172	0.0665571955881784	CIITA, RPL36A, PLDN, TNF, AXL, MECOM, C1QC, SHH, STAT3, CCR8, NOTCH2, CYP27B1, NUPR1, CHRNA7, CP	197	640	13976	1.662753807106599	0.9999255089171827	0.6952013522465224	55.54141763071377
GOTERM_BP_5	GO:0051253~negative regulation of RNA metabolic process	9	0.36319612590799033	0.06673182487776597	CIITA, TXNIP, PA2G4, TNF, HIPK1, SPEN, SKIL, LCOR, SHH	171	310	12272	2.0835314091680814	1.0	0.7984076516990471	65.69436832973395
GOTERM_BP_ALL	GO:0051254~positive regulation of RNA metabolic process	11	0.44390637610976597	0.06689679747713512	CIITA, ABLIM1, NOTCH1, TNF, ZSCAN21, IGF1, NFYB, MECOM, STAT3, SHH, NFIB	198	419	14219	1.8853089366215856	1.0	0.8190922810784199	68.44018004500182
GOTERM_BP_FAT	GO:0051253~negative regulation of RNA metabolic process	9	0.36319612590799033	0.06711024544909053	CIITA, TXNIP, PA2G4, TNF, HIPK1, SPEN, SKIL, LCOR, SHH	189	310	13588	2.0872503840245775	1.0	0.8359297981194318	68.18092938013824
PANTHER_MF_ALL	MF00108:Protein kinase	12	0.48426150121065376	0.06714630453282161	CSNK1A1, MAST4, GM711, ACVR1B, EPHA7, HIPK1, FLT4, AXL, MAP4K2, GM6882, FES, SIK2	184	531	14744	1.8108572832227952	0.9999363084896323	0.9999363084896323	55.91634547178409
GOTERM_BP_FAT	GO:0045940~positive regulation of steroid metabolic process	2	0.08071025020177562	0.06730034596565418	ABCG4, SEC14L2	189	5	13588	28.757671957671953	1.0	0.8313288027660577	68.28764160543896
GOTERM_BP_5	GO:0045940~positive regulation of steroid metabolic process	2	0.08071025020177562	0.06738147551978592	ABCG4, SEC14L2	171	5	12272	28.70643274853801	1.0	0.7930101460465151	66.0624409252123
GOTERM_BP_ALL	GO:0045940~positive regulation of steroid metabolic process	2	0.08071025020177562	0.06738960735437015	ABCG4, SEC14L2	198	5	14219	28.72525252525253	1.0	0.8164865083523715	68.71666573837132
GOTERM_BP_2	GO:0048518~positive regulation of biological process	29	1.1702986279257466	0.0674599031441006	ABLIM1, PLDN, TNF, CSF1, NFYB, SEC14L2, C1QC, SHH, ZSCAN21, CHRNA7, CIITA, NUDT2, TM2D1, CEBPG, FLT4, ESR1, IGF1, MECOM, ABCG4, STAT3, NOTCH2, CBLB, EPHA7, NOTCH1, NUPR1, HIPK1, FCGR2B, BNIP3L, NFIB	197	1493	13976	1.3780178905960472	0.9999348196042515	0.6573096397120943	56.04480521601203
GOTERM_BP_ALL	GO:0051253~negative regulation of RNA metabolic process	9	0.36319612590799033	0.06787154782132394	CIITA, TXNIP, PA2G4, TNF, HIPK1, SPEN, SKIL, LCOR, SHH	198	310	14219	2.0848973607038124	1.0	0.8138757097661986	68.9848499687974
GOTERM_BP_FAT	GO:0060562~epithelial tube morphogenesis	5	0.20177562550443903	0.06810062414083266	DVL2, CSF1, VANGL2, ESR1, SHH	189	111	13588	3.238476571809905	1.0	0.8295917514700146	68.7331992382904
GOTERM_BP_5	GO:0060562~epithelial tube morphogenesis	5	0.20177562550443903	0.06825800783162114	DVL2, CSF1, VANGL2, ESR1, SHH	171	111	12272	3.2327063906011273	1.0	0.7888919880059502	66.55320549640794
GOTERM_BP_ALL	GO:0060562~epithelial tube morphogenesis	5	0.20177562550443903	0.06840625268958206	DVL2, CSF1, VANGL2, ESR1, SHH	198	111	14219	3.2348257348257348	1.0	0.811562538285024	69.2798663743427
GOTERM_MF_3	GO:0017076~purine nucleotide binding	34	1.3720742534301855	0.06888723213099794	UBE2Z, DUOX1, MAP4K2, ATP12A, FES, ACOX3, ACVR1B, KIF2C, GM711, IGTP, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, NUDT2, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, MAST4, EIF4A3, EPHA7, RAB37, HIPK1, SMARCAL1, RAB5A, PEBP1	183	1871	13368	1.3274570449746346	0.9961789916061262	0.843663879538128	52.998448931555565
GOTERM_MF_FAT	GO:0017076~purine nucleotide binding	34	1.3720742534301855	0.06916893923780906	UBE2Z, DUOX1, MAP4K2, ATP12A, FES, ACOX3, ACVR1B, KIF2C, GM711, IGTP, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, NUDT2, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, MAST4, EIF4A3, EPHA7, RAB37, HIPK1, SMARCAL1, RAB5A, PEBP1	182	1871	13288	1.3267630285267913	0.9999999999804305	0.8718756975695882	62.38613491730304
GOTERM_MF_5	GO:0032559~adenyl ribonucleotide binding	28	1.1299435028248588	0.07045228674861784	UBE2Z, MAP4K2, ATP12A, FES, KIF2C, GM711, ACVR1B, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, EIF4A3, MAST4, EPHA7, HIPK1, SMARCAL1, PEBP1	143	1460	10222	1.37089759555513	0.9989587894486553	0.9989587894486553	55.13125335644493
GOTERM_BP_4	GO:0030705~cytoskeleton-dependent intracellular transport	3	0.12106537530266344	0.07260246372834278	PAFAH1B1, MYH6, WIPF1	178	33	13138	6.70990806945863	1.0	0.7580189932118893	68.26571411418139
GOTERM_BP_2	GO:0048523~negative regulation of cellular process	24	0.9685230024213075	0.07284462252437424	TXNIP, CIITA, TRAF2, TNF, ESR1, IGF1, SPEN, SHH, BTLA, NOTCH2, CBLB, NOTCH1, G2E3, PA2G4, EIF4EBP1, NUPR1, FCGR2B, HIPK1, BNIP3L, TPT1, SKIL, LCOR, MAP6D1, NFIB	197	1192	13976	1.4284059550982864	0.9999706878297794	0.6478685643087174	58.940779853315895
GOTERM_BP_5	GO:0008202~steroid metabolic process	6	0.24213075060532688	0.0731420390150456	CYP39A1, CYP27B1, SERPINA6, ESR1, LIPE, SHH	171	161	12272	2.674512367876212	1.0	0.8039202212044518	69.16839121468247
PANTHER_BP_ALL	BP00285:Cell structure and motility	19	0.7667473769168685	0.07324975260606492	CSNK1A1, ABLIM1, CLDN19, CKAP5, KRTAP9-3, PDLIM4, ESR1, ANXA1, CRNN, ITPR3, KRTAP5-5, NCK2, CCR8, NOTCH2, NOTCH1, COL14A1, PAFAH1B1, KRTAP1-4, WDR34	177	1015	14343	1.5168907071887785	0.9999796434155964	0.8347591253760464	59.33477443841927
GOTERM_BP_FAT	GO:0008202~steroid metabolic process	6	0.24213075060532688	0.07332342647004654	CYP39A1, CYP27B1, SERPINA6, ESR1, LIPE, SHH	189	161	13588	2.6792862072365176	1.0	0.8469586634706745	71.49972483871944
GOTERM_BP_ALL	GO:0008202~steroid metabolic process	6	0.24213075060532688	0.07346493901813139	CYP39A1, CYP27B1, SERPINA6, ESR1, LIPE, SHH	198	161	14219	2.6762657632222853	1.0	0.829668282217084	71.94337526171186
GOTERM_BP_3	GO:0035295~tube development	8	0.3228410008071025	0.07439084066124266	DVL2, NOTCH1, CSF1, VANGL2, ESR1, IGF1, SHH, NFIB	187	264	13451	2.179711554043105	0.9999999999999979	0.7272742390816147	66.44901611560667
GOTERM_BP_ALL	GO:0035295~tube development	8	0.3228410008071025	0.07487550067425591	DVL2, NOTCH1, CSF1, VANGL2, ESR1, IGF1, SHH, NFIB	198	264	14219	2.176155494337313	1.0	0.8310924980307066	72.64641609310205
GOTERM_BP_FAT	GO:0035295~tube development	8	0.3228410008071025	0.07487582110240215	DVL2, NOTCH1, CSF1, VANGL2, ESR1, IGF1, SHH, NFIB	189	264	13588	2.1786115119448453	1.0	0.848216379734998	72.27661245669333
GOTERM_CC_4	GO:0009897~external side of plasma membrane	7	0.2824858757062147	0.07491129568123334	BTLA, TNF, GPR125, FCGR2B, CD34, KLRA22, CHRNA7	207	206	14457	2.3732235823835652	0.9999893105199976	0.9428206591261824	60.41003403472829
GOTERM_MF_ALL	GO:0017076~purine nucleotide binding	34	1.3720742534301855	0.07590029523380662	UBE2Z, DUOX1, MAP4K2, ATP12A, FES, ACOX3, ACVR1B, KIF2C, GM711, IGTP, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, NUDT2, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, MAST4, EIF4A3, EPHA7, RAB37, HIPK1, SMARCAL1, RAB5A, PEBP1	212	1871	15404	1.3203916783477707	0.9999999999999712	0.8921596429333275	66.67888027252971
GOTERM_CC_5	GO:0009897~external side of plasma membrane	7	0.2824858757062147	0.07602129026192267	BTLA, TNF, GPR125, FCGR2B, CD34, KLRA22, CHRNA7	205	206	14249	2.3618991238456077	0.9999986566292017	0.9330671711063266	61.92263246781605
GOTERM_BP_FAT	GO:0030705~cytoskeleton-dependent intracellular transport	3	0.12106537530266344	0.07603140357241922	PAFAH1B1, MYH6, WIPF1	189	33	13588	6.535834535834536	1.0	0.8478836303868088	72.84195427607021
GOTERM_BP_5	GO:0030705~cytoskeleton-dependent intracellular transport	3	0.12106537530266344	0.07617117329743327	PAFAH1B1, MYH6, WIPF1	171	33	12272	6.524189261031366	1.0	0.8094805159407464	70.69290292013991
GOTERM_BP_ALL	GO:0030705~cytoskeleton-dependent intracellular transport	3	0.12106537530266344	0.07622011496584069	PAFAH1B1, MYH6, WIPF1	198	33	14219	6.528466483011938	1.0	0.8322027124382261	73.30114341828829
GOTERM_BP_FAT	GO:0010628~positive regulation of gene expression	12	0.48426150121065376	0.07666143613645267	CIITA, ABLIM1, NOTCH1, TNF, ZSCAN21, ESR1, IGF1, NFYB, MECOM, STAT3, SHH, NFIB	189	488	13588	1.7678896695290138	1.0	0.8455209865513882	73.14560328732608
GOTERM_BP_5	GO:0010628~positive regulation of gene expression	12	0.48426150121065376	0.07676655367634551	CIITA, ABLIM1, NOTCH1, TNF, ZSCAN21, ESR1, IGF1, NFYB, MECOM, STAT3, SHH, NFIB	171	488	12272	1.7647397181478284	1.0	0.8044021388353951	70.9841306607341
PANTHER_BP_ALL	BP00276:General vesicle transport	7	0.2824858757062147	0.07683239840839254	MTMR3, STX8, SEC24A, RAB37, RAB5A, WDR34, DCTN1	177	241	14343	2.3536816935086855	0.999988255385896	0.8024435332842051	61.15581218608688
GOTERM_BP_ALL	GO:0010628~positive regulation of gene expression	12	0.48426150121065376	0.07740787789058728	CIITA, ABLIM1, NOTCH1, TNF, ZSCAN21, ESR1, IGF1, NFYB, MECOM, STAT3, SHH, NFIB	198	488	14219	1.7658966716343767	1.0	0.8326514497249335	73.86721474644229
GOTERM_MF_FAT	GO:0043565~sequence-specific DNA binding	13	0.5246166263115416	0.07778168444423138	GATA1, PKNOX2, BATF, NOTCH1, ELF2, CEBPG, ESR1, GBX1, NFYB, EN2, RHOX4G, STAT3, ATF2	182	556	13288	1.7070914696813975	0.9999999999992005	0.8826598218870056	66.86591157424932
GOTERM_BP_4	GO:0051101~regulation of DNA binding	4	0.16142050040355124	0.07796388521080211	TNF, HIPK1, CEBPG, SHH	178	74	13138	3.9896750683267537	1.0	0.774801403768947	70.94741561944883
PANTHER_MF_ALL	MF00107:Kinase	14	0.5649717514124294	0.07828314625137356	CSNK1A1, FLT4, MAP4K2, AXL, AK2, FES, MAST4, GM711, ACVR1B, EPHA7, HIPK1, HK3, GM6882, SIK2	184	676	14744	1.6595060457936712	0.9999880034466205	0.9965363958974195	61.73415820102637
GOTERM_BP_FAT	GO:0009101~glycoprotein biosynthetic process	5	0.20177562550443903	0.07923033365143942	ST6GAL1, GALNT7, TRAK1, IGF1, UGGT2	189	117	13588	3.072400850178628	1.0	0.8506181943547221	74.35100124768579
GOTERM_BP_5	GO:0009101~glycoprotein biosynthetic process	5	0.20177562550443903	0.07941503778474635	ST6GAL1, GALNT7, TRAK1, IGF1, UGGT2	171	117	12272	3.0669265756985054	1.0	0.8081556666496554	72.24712354172726
GOTERM_BP_ALL	GO:0009101~glycoprotein biosynthetic process	5	0.20177562550443903	0.07957638883297898	ST6GAL1, GALNT7, TRAK1, IGF1, UGGT2	198	117	14219	3.068937235603902	1.0	0.8369350334725099	74.87171012326931
GOTERM_BP_FAT	GO:0046634~regulation of alpha-beta T cell activation	3	0.12106537530266344	0.0800719107011478	BTLA, CBLB, SHH	189	34	13588	6.34360410830999	1.0	0.8491253937964668	74.7347099248024
GOTERM_BP_FAT	GO:0035137~hindlimb morphogenesis	3	0.12106537530266344	0.0800719107011478	NOTCH1, MECOM, SHH	189	34	13588	6.34360410830999	1.0	0.8491253937964668	74.7347099248024
GOTERM_BP_5	GO:0035137~hindlimb morphogenesis	3	0.12106537530266344	0.08021891582864112	NOTCH1, MECOM, SHH	171	34	12272	6.332301341589266	1.0	0.8041844217924963	72.62017810178452
GOTERM_BP_ALL	GO:0035137~hindlimb morphogenesis	3	0.12106537530266344	0.0802694305945715	NOTCH1, MECOM, SHH	198	34	14219	6.336452762923352	1.0	0.8354112440281047	75.1850095739508
GOTERM_BP_ALL	GO:0046634~regulation of alpha-beta T cell activation	3	0.12106537530266344	0.0802694305945715	BTLA, CBLB, SHH	198	34	14219	6.336452762923352	1.0	0.8354112440281047	75.1850095739508
GOTERM_CC_4	GO:0005886~plasma membrane	51	2.0581113801452786	0.08047288398481309	GPR125, SLC7A8, GABBR2, KCNIP1, SHH, ARHGAP21, ACVR1B, SLC24A4, TRAK1, OLFR510, CHRNA7, NEGR1, TRFR2, STX3, VANGL2, ESR1, ARHGAP26, CCR8, CLEC12A, CD34, RAB5A, UNC13A, GPR12, TNF, OSTA, CLDN19, CSF1, MAP4K2, CSMD3, OLFR486, GORASP1, SLC30A8, GPR20, ENO1, TM2D1, FLT4, AXL, OLFR181, ANXA1, KLRA22, KCTD7, STAT3, BTLA, NOTCH2, NOTCH1, EPHA7, FCGR2B, CP, ATP6V0A4, KCTD14, LIPE	207	2906	14457	1.2256949639426675	0.9999955945783224	0.915121538907173	63.15138318306482
GOTERM_MF_ALL	GO:0043565~sequence-specific DNA binding	13	0.5246166263115416	0.08184626797254632	GATA1, PKNOX2, BATF, NOTCH1, ELF2, CEBPG, ESR1, GBX1, NFYB, EN2, RHOX4G, STAT3, ATF2	212	556	15404	1.698893715216506	0.9999999999999978	0.8944546832071735	69.54288266036606
GOTERM_BP_FAT	GO:0051101~regulation of DNA binding	4	0.16142050040355124	0.08294449305709478	TNF, HIPK1, CEBPG, SHH	189	74	13588	3.886171886171886	1.0	0.8550017679320583	76.00421376487046
GOTERM_BP_4	GO:0002683~negative regulation of immune system process	4	0.16142050040355124	0.08295762465472102	BTLA, CBLB, FCGR2B, SHH	178	76	13138	3.8846836191602603	1.0	0.7883122392653602	73.25335403934655
GOTERM_BP_ALL	GO:0051101~regulation of DNA binding	4	0.16142050040355124	0.08322981690509379	TNF, HIPK1, CEBPG, SHH	198	74	14219	3.881790881790882	1.0	0.842416392532853	76.48241671286003
GOTERM_BP_4	GO:0045935~positive regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	12	0.48426150121065376	0.08404411141557738	CIITA, ABLIM1, NOTCH1, TNF, ZSCAN21, CEBPG, IGF1, NFYB, MECOM, STAT3, SHH, NFIB	178	510	13138	1.7366820885657632	1.0	0.7850381138985942	73.73186058034642
GOTERM_MF_4	GO:0043565~sequence-specific DNA binding	13	0.5246166263115416	0.08507576805232334	GATA1, PKNOX2, BATF, NOTCH1, ELF2, CEBPG, ESR1, GBX1, NFYB, EN2, RHOX4G, STAT3, ATF2	168	556	12058	1.6781646111682085	0.9998624333973168	0.9483776619208143	62.72650098925945
GOTERM_BP_4	GO:0010604~positive regulation of macromolecule metabolic process	14	0.5649717514124294	0.08595561995237286	CIITA, ABLIM1, TNF, CEBPG, ESR1, IGF1, NFYB, MECOM, SHH, STAT3, CBLB, NOTCH1, ZSCAN21, NFIB	178	633	13138	1.632426291779825	1.0	0.7852128621380168	74.55435912360281
GOTERM_CC_4	GO:0044459~plasma membrane part	31	1.2510088781275222	0.08688092886523259	TNF, CLDN19, GPR125, GABBR2, ARHGAP21, ACVR1B, SLC24A4, GORASP1, CHRNA7, STX3, TM2D1, FLT4, VANGL2, AXL, ESR1, ANXA1, KLRA22, KCTD7, ARHGAP26, BTLA, NOTCH2, NOTCH1, EPHA7, FCGR2B, CD34, RAB5A, CP, ATP6V0A4, KCTD14, UNC13A, LIPE	207	1633	14457	1.325816271288728	0.9999984240959452	0.8921247962932323	66.09375945500801
GOTERM_BP_3	GO:0048583~regulation of response to stimulus	9	0.36319612590799033	0.08726840229776134	BTLA, TRAF2, TNF, FCGR2B, CLEC12A, CEBPG, CHRNA7, C1QC, SIK2	187	330	13451	1.9617403986387942	1.0	0.7718893847426624	72.47385222228787
GOTERM_BP_3	GO:0002683~negative regulation of immune system process	4	0.16142050040355124	0.08809440340893372	BTLA, CBLB, FCGR2B, SHH	187	76	13451	3.7858148043906557	1.0	0.7628997167952625	72.82369386810541
GOTERM_BP_ALL	GO:0048583~regulation of response to stimulus	9	0.36319612590799033	0.08813165358550032	BTLA, TRAF2, TNF, FCGR2B, CLEC12A, CEBPG, CHRNA7, C1QC, SIK2	198	330	14219	1.9585399449035814	1.0	0.8555649164427972	78.49146825041879
GOTERM_BP_FAT	GO:0002683~negative regulation of immune system process	4	0.16142050040355124	0.08821315911388644	BTLA, CBLB, FCGR2B, SHH	189	76	13588	3.783904204956836	1.0	0.8683159902416537	78.1783599155705
GOTERM_BP_ALL	GO:0002683~negative regulation of immune system process	4	0.16142050040355124	0.0885134795698415	BTLA, CBLB, FCGR2B, SHH	198	76	14219	3.7796384901648064	1.0	0.8530176060003521	78.64098992704413
GOTERM_BP_4	GO:0008284~positive regulation of cell proliferation	8	0.3228410008071025	0.08968500414792195	NOTCH1, TNF, HIPK1, FLT4, CSF1, ESR1, IGF1, SHH	178	284	13138	2.079126444057604	1.0	0.7924412417947188	76.09025532751392
GOTERM_BP_4	GO:0008209~androgen metabolic process	2	0.08071025020177562	0.0905992910406396	ESR1, SHH	178	7	13138	21.08828250401284	1.0	0.7887279704762318	76.45333805787168
GOTERM_BP_4	GO:0060526~prostate glandular acinus morphogenesis	2	0.08071025020177562	0.0905992910406396	ESR1, IGF1	178	7	13138	21.08828250401284	1.0	0.7887279704762318	76.45333805787168
GOTERM_BP_4	GO:0060664~epithelial cell proliferation involved in salivary gland morphogenesis	2	0.08071025020177562	0.0905992910406396	TNF, SHH	178	7	13138	21.08828250401284	1.0	0.7887279704762318	76.45333805787168
GOTERM_BP_4	GO:0045684~positive regulation of epidermis development	2	0.08071025020177562	0.0905992910406396	NOTCH1, TNF	178	7	13138	21.08828250401284	1.0	0.7887279704762318	76.45333805787168
GOTERM_CC_5	GO:0044459~plasma membrane part	31	1.2510088781275222	0.0908293112659399	TNF, CLDN19, GPR125, GABBR2, ARHGAP21, ACVR1B, SLC24A4, GORASP1, CHRNA7, STX3, TM2D1, FLT4, VANGL2, AXL, ESR1, ANXA1, KLRA22, KCTD7, ARHGAP26, BTLA, NOTCH2, NOTCH1, EPHA7, FCGR2B, CD34, RAB5A, CP, ATP6V0A4, KCTD14, UNC13A, LIPE	205	1633	14249	1.319489791346168	0.9999999152054745	0.9337181478408438	68.74053348991258
GOTERM_BP_2	GO:0002683~negative regulation of immune system process	4	0.16142050040355124	0.09099604657121158	BTLA, CBLB, FCGR2B, SHH	197	76	13976	3.733903286134117	0.9999980854066617	0.6978735298642891	67.46496146303804
GOTERM_BP_3	GO:0045684~positive regulation of epidermis development	2	0.08071025020177562	0.09289144867463928	NOTCH1, TNF	187	7	13451	20.551566080977846	1.0	0.7698723169388899	74.77509119805828
GOTERM_BP_FAT	GO:0060527~prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis	2	0.08071025020177562	0.09294128287517361	ESR1, IGF1	189	7	13588	20.54119425547997	1.0	0.8785848426608687	79.97058850420518
GOTERM_BP_FAT	GO:0060526~prostate glandular acinus morphogenesis	2	0.08071025020177562	0.09294128287517361	ESR1, IGF1	189	7	13588	20.54119425547997	1.0	0.8785848426608687	79.97058850420518
GOTERM_BP_FAT	GO:0008209~androgen metabolic process	2	0.08071025020177562	0.09294128287517361	ESR1, SHH	189	7	13588	20.54119425547997	1.0	0.8785848426608687	79.97058850420518
GOTERM_BP_FAT	GO:0045684~positive regulation of epidermis development	2	0.08071025020177562	0.09294128287517361	NOTCH1, TNF	189	7	13588	20.54119425547997	1.0	0.8785848426608687	79.97058850420518
GOTERM_BP_FAT	GO:0060664~epithelial cell proliferation involved in salivary gland morphogenesis	2	0.08071025020177562	0.09294128287517361	TNF, SHH	189	7	13588	20.54119425547997	1.0	0.8785848426608687	79.97058850420518
